id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
44528418,2020/04/26 12:28 PM NZST,2020-04-26,2020-04-26 00:28:00 UTC,Wellington,1115,jon_sullivan,2020-05-01 22:40:51 UTC,2020-05-03 10:41:06 UTC,research,CC-BY,https://www.inaturalist.org/observations/44528418,https://static.inaturalist.org/photos/70596179/medium.jpg?1588372620,,"123A Dyers Pass Road, Erinaceus europaeus subsp. occidentalis, Animal Sign and Song=Tracks, Mammal tracking method=tracking tunnel footprints","One of three peanut butter baited tracking tunnel left out overnight. Hedgehog prints on this one, in our back garden. (Mouse prints in the front garden tunnel, nothing in the tunnel from the adjacent reserve.)",1,0,false,,"Christchurch including Banks Peninsula, Canterbury, New Zealand",-43.57962415,172.6332326333,,,open,false,,,British Hedgehog,Erinaceus europaeus occidentalis,British Hedgehog,Mammalia,501363
44529680,2020/04/26 12:32 PM NZST,2020-04-26,2020-04-26 00:32:00 UTC,Wellington,1115,jon_sullivan,2020-05-01 22:53:54 UTC,2020-05-04 09:17:38 UTC,research,CC-BY,https://www.inaturalist.org/observations/44529680,https://static.inaturalist.org/photos/70597807/medium.jpg?1588373277,,"123A Dyers Pass Road, Mus musculus, Animal Sign and Song=Tracks, Mammal tracking method=tracking tunnel footprints","One of three peanut butter baited tracking tunnel left out overnight. Mouse prints on this one, in our front garden. (Hedgehog prints in the back garden tunnel, nothing in the tunnel from the adjacent reserve.)",2,0,false,,"Christchurch including Banks Peninsula, Canterbury, New Zealand",-43.5797948,172.6328601333,,,open,false,,,House Mouse,Mus musculus,House Mouse,Mammalia,44705
44596239,2020/03/29 10:08 AM UTC,2020-03-29,,UTC,2881411,dbritt,2020-05-02 15:30:46 UTC,2020-06-07 02:20:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/44596239,https://static.inaturalist.org/photos/70703699/medium.jpeg?1588433328,,"",Raccoon footprints in the mud in the driveway early spring.  Some Raccoons have been seen in the area.,2,0,false,,"Thunder Bay, ON, Canada",48.461975,-89.331433,216,,open,false,,"",Common Raccoon,Procyon lotor,Common Raccoon,Mammalia,41663
44854124,2008/05/17 1:42,2008-05-17,2008-05-17 11:42:00 UTC,Africa/Johannesburg,2839503,adamwelz,2020-05-04 07:52:50 UTC,2020-10-11 14:51:50 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/44854124,https://static.inaturalist.org/photos/71108929/medium.jpg?1588578739,,"UNRESOLVED, tracks, mammal, footprints, summer, United States of America, United States, USA, US, texas, TX, Jefferson, Big Cypress Creek, Big Cypress Bayou",Footprints,0,0,false,,"Jefferson, TX 75657, USA",32.7533583333,-94.3422033333,,,,false,,,Placental Mammals,Placentalia,Placental Mammals,Mammalia,848320
44904363,Mon May 04 2020 12:08:32 GMT-0700 (PDT),2020-05-04,2020-05-04 19:08:32 UTC,Pacific Time (US & Canada),1383870,cjadallah,2020-05-04 19:10:20 UTC,2020-05-04 21:05:41 UTC,needs_id,,https://www.inaturalist.org/observations/44904363,https://static.inaturalist.org/photos/71204840/medium.jpg?1588626337,,"",Footprint in mud leading away from water into thick area of berry vines. ,0,0,false,3,"Putah Creek, Davis, CA, US",38.52721333,-121.798605,6,,,false,,,,Mammalia,Mammals,Mammalia,40151
44927060,Sun May 03 2020 17:12:54 GMT-0400 (EDT),2020-05-03,2020-05-03 21:12:54 UTC,Eastern Time (US & Canada),2470,pete_woods,2020-05-04 23:14:29 UTC,2020-05-29 15:14:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/44927060,https://static.inaturalist.org/photos/71223386/medium.jpg?1588634077,,"",Muddy footprints inside a trash can.,2,0,false,3,"Allegheny County, US-PA, US",40.4451768799,-79.8983727862,5,,open,false,,,Mapache,Procyon lotor,Common Raccoon,Mammalia,41663
44950492,2020-05-03 11:57:32,2020-05-03,2020-05-03 15:57:32 UTC,Eastern Time (US & Canada),164015,owenclarkin,2020-05-05 04:56:14 UTC,2020-05-05 04:56:42 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/44950492,https://static.inaturalist.org/photos/71263124/medium.jpeg?1588654571,,"",large footprints; guessing ID,0,0,false,,"Prescott and Russell, CA-ON, CA",45.352269,-75.229466,100,,open,false,,,Wild Turkey,Meleagris gallopavo,Wild Turkey,Aves,906
44950539,2020-05-03 11:58:24,2020-05-03,2020-05-03 15:58:24 UTC,Eastern Time (US & Canada),164015,owenclarkin,2020-05-05 04:57:45 UTC,2020-05-05 04:58:34 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/44950539,https://static.inaturalist.org/photos/71263218/medium.jpeg?1588654662,,"",footprints,0,0,false,,"Prescott and Russell, CA-ON, CA",45.352258,-75.229487,100,,,false,,,Mammals,Mammalia,Mammals,Mammalia,40151
44950848,2020-05-03 12:13:20,2020-05-03,2020-05-03 16:13:20 UTC,Eastern Time (US & Canada),164015,owenclarkin,2020-05-05 05:07:01 UTC,2020-05-05 05:07:44 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/44950848,https://static.inaturalist.org/photos/71263852/medium.jpeg?1588655219,,"",large footprints,0,0,false,,"Prescott and Russell, CA-ON, CA",45.356252,-75.231149,100,,open,false,,,Wild Turkey,Meleagris gallopavo,Wild Turkey,Aves,906
45101218,Sat Dec 02 2017 12:52:48 GMT-0800 (PST),2017-12-02,2017-12-02 20:52:48 UTC,Pacific Time (US & Canada),2664655,mattunitis,2020-05-06 19:52:16 UTC,2020-12-02 05:25:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45101218,https://static.inaturalist.org/photos/71504147/medium.jpg?1588794741,,"",Wish I had gotten something better for scale - best reference is the human footprint cut off to the right.  Definitely open to other suggestions.,3,0,false,3,"Yellowstone National Park, Cody, WY, US",44.956025,-110.4461133333,,,open,false,,,Puma,Puma concolor,Mountain Lion,Mammalia,42007
45194406,2020-05-07 2:12:16 PM CDT,2020-05-07,2020-05-07 14:12:16 UTC,UTC,2922908,stellwya,2020-05-07 19:13:23 UTC,2020-05-07 20:08:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45194406,https://static.inaturalist.org/photos/71654808/medium.jpeg?1588878829,,"",Found footprints on trail,1,0,false,2,"Wisconsin, US",45.2975150784,-92.4594750168,1799,obscured,open,true,,,White-tailed Deer,Odocoileus virginianus,White-tailed Deer,Mammalia,42223
45236825,2020-05-06 4:40:41 PM GMT+08:00,2020-05-06,2020-05-06 08:40:41 UTC,Perth,1226590,amy_d,2020-05-08 03:34:32 UTC,2020-05-28 02:55:40 UTC,research,,https://www.inaturalist.org/observations/45236825,https://static.inaturalist.org/photos/71724688/medium.jpeg?1588908885,,"",Footprints of pictured bird.,1,0,false,2,"Cottesloe WA 6011, Australia",-32.0017951572,115.7516557351,96,,open,false,gps,gps,Pied Oystercatcher,Haematopus longirostris,Pied Oystercatcher,Aves,4846
45387964,2020-05-09 11:02:38 AM EDT,2020-05-09,2020-05-09 15:02:38 UTC,Eastern Time (US & Canada),1672365,terrikoontz,2020-05-09 18:03:16 UTC,2020-12-03 20:20:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45387964,https://static.inaturalist.org/photos/71969462/medium.jpeg?1589047407,,"",Footprints.,1,0,false,2,"Lexington, KY 40515, USA",37.8950199818,-84.3930355087,263,,open,false,gps,gps,Common Raccoon,Procyon lotor,Common Raccoon,Mammalia,41663
45580891,2020/05/11 12:11 PM ACST,2020-05-11,2020-05-11 02:41:00 UTC,Adelaide,125679,rwl,2020-05-11 11:56:32 UTC,2020-05-11 12:01:39 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/45580891,https://static.inaturalist.org/photos/72281967/medium.jpeg?1589198060,,"","Footprints in the mud. Presumably these are from a Western Grey Kangaroo, because we saw several of these nearby.",0,0,false,,"Forreston SA 5233, Australia",-34.7617782903,138.8937986253,4,,,false,,,Kangaroos and Wallabies,Macropus,Kangaroos and Wallabies,Mammalia,42865
45635740,Sat May 09 2020 16:41:45 GMT-0400 (EDT),2020-05-09,2020-05-09 20:41:45 UTC,Eastern Time (US & Canada),320048,brm85,2020-05-11 23:13:24 UTC,2020-06-30 01:19:16 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/45635740,https://static.inaturalist.org/photos/72371524/medium.jpg?1589238810,,"","Adult was seen giving broken wing display. Nest was along a small dirt road with high human traffic. Two days later, eggs were gone. No crushed shells, no tire tracks or footprints. I think people took the eggs, and it makes me very sad. (I didn’t post this to iNat when the eggs were still around. I didn’t want to give away the location of the nest, in case exactly what happened would happen)",0,0,false,3,"Gandy Blvd N, Saint Petersburg, FL, US",27.87123833,-82.61160333,1090,,open,false,,,,Charadrius wilsonia,Wilson's Plover,Aves,4795
45643841,2020-05-11 6:00:33 PM CDT,2020-05-11,2020-05-11 18:00:33 UTC,UTC,2359036,marleemccampbell,2020-05-12 00:50:07 UTC,2020-06-10 02:15:09 UTC,research,,https://www.inaturalist.org/observations/45643841,https://static.inaturalist.org/photos/72384465/medium.jpeg?1589244672,,"",Footprints in drainage area between meadow and pond.,1,0,false,2,"East Roanoke Township, AR 72455, USA",36.1650774191,-91.0610527173,17,,open,false,gps,gps,Birds,Meleagris gallopavo,Wild Turkey,Aves,906
45695804,Sun May 10 2020 14:14:14 GMT-0700 (MST),2020-05-10,2020-05-10 20:14:14 UTC,Mountain Time (US & Canada),2929026,jeffketcham,2020-05-12 17:04:30 UTC,2020-05-14 04:30:21 UTC,needs_id,,https://www.inaturalist.org/observations/45695804,https://static.inaturalist.org/photos/72469565/medium.jpg?1589303077,,"","These tracks were later measured at just about 1 1/4 inch diameter, and the location for birds or lizards shows it was probably hunting in the area. The other native mountain cats of Arizona all are somewhat larger than 1 1/2 inches for just the read pad of the footprint.",2,0,false,3,"Arizona, US",31.5381564317,-110.2955011704,28,obscured,,true,,,Squirrels,Sciuridae,Squirrels,Mammalia,45933
45729059,2020-05-11 3:05:55 PM EDT,2020-05-11,2020-05-11 19:05:55 UTC,Eastern Time (US & Canada),30028,david_legros,2020-05-12 22:46:12 UTC,2020-05-12 22:46:42 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/45729059,https://static.inaturalist.org/photos/72522549/medium.jpeg?1589323598,,"",Greasy footprint from a trash panda. ,0,0,false,2,"Huntsville, ON P1H 1V4, Canada",45.3199954794,-79.2241303995,11,,open,false,gps,gps,Common Raccoon,Procyon lotor,Common Raccoon,Mammalia,41663
45853885,2020-04-28 9:07:36 PM GMT+10:00,2020-04-28,2020-04-28 11:07:36 UTC,Brisbane,2961571,itssmee,2020-05-14 08:15:38 UTC,2020-05-15 08:34:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45853885,https://static.inaturalist.org/photos/72726326/medium.jpeg?1589444145,,"","Disturbed this echidnia who was having a feast in my garden, he took off and hid inside a hollow log. Over the next couple of days we found his footprints in the yard.",5,0,false,2,Bluff,-23.5823026696,149.0794237331,33657,,open,false,gps,gps,Short-beaked Echidna,Tachyglossus aculeatus,Short-beaked Echidna,Mammalia,43239
46036021,2020-05-13 2:36:00 AM CDT,2020-05-13,2020-05-13 07:36:00 UTC,Central Time (US & Canada),1056080,csledge,2020-05-16 01:12:17 UTC,2020-05-16 01:12:42 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/46036021,https://static.inaturalist.org/photos/73014722/medium.jpeg?1589591542,,"",Was eating lunch in the truck and heard something shifting around in the engine compartment. Sneaky little bugger was surprisingly good at hiding. It gave me a very dirty look from across the road once it finally decided to extract itself. Left some footprints.,0,0,false,2,"Minnesota, US",45.5801926591,-92.9930247273,11,obscured,open,true,gps,gps,Groundhog,Marmota monax,Groundhog,Mammalia,46095
46173006,Sat May 16 2020 15:20:37 GMT-0700 (PDT),2020-05-16,2020-05-16 22:20:37 UTC,Pacific Time (US & Canada),453711,grozycki,2020-05-17 01:26:03 UTC,2020-11-05 20:22:28 UTC,needs_id,,https://www.inaturalist.org/observations/46173006,https://static.inaturalist.org/photos/73231040/medium.jpg?1589678767,,"","River otter stool on a peat “blob” with tons of footprints from local otters, franks tract, California delta",0,0,false,3,"Franks Tract State Recreation Area, CA, US",38.03357783,-121.618845,65,,,false,,,,Mammalia,Mammals,Mammalia,40151
46191141,Fri May 15 2020 18:19:35 GMT-0700 (PDT),2020-05-15,2020-05-16 01:19:35 UTC,Pacific Time (US & Canada),2983878,kateremsen,2020-05-17 05:26:51 UTC,2020-08-07 23:23:06 UTC,research,,https://www.inaturalist.org/observations/46191141,https://static.inaturalist.org/photos/73346350/medium.jpg?1589730881,,"",Black bear footprint with cub,1,0,false,3,"Shasta Lake, Lakehead, CA, US",40.91973667,-122.37315333,10,,open,false,,,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638
46542939,Tue May 19 2020 16:06:45 GMT-0400 (EDT),2020-05-19,2020-05-19 20:06:45 UTC,Eastern Time (US & Canada),955040,flask,2020-05-19 23:15:32 UTC,2020-05-19 23:22:35 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/46542939,https://static.inaturalist.org/photos/73820213/medium.jpg?1589930551,,"",there are two footprints here: an 8cm footprint and a subsequent raccoon track that i did not see until uploading this photo,0,0,false,3,"Honey Hollow Rd, Huntington, VT, US",44.36661667,-72.91094167,10,,open,false,,,,Ursus americanus,American Black Bear,Mammalia,41638
46752317,Mon May 04 2020 08:06:38 GMT-0700 (PDT),2020-05-04,2020-05-04 15:06:38 UTC,Pacific Time (US & Canada),2912792,codycfoster,2020-05-21 18:32:27 UTC,2020-05-21 18:33:02 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/46752317,https://static.inaturalist.org/photos/74146389/medium.jpg?1590085978,,"",Opossum footprints (I think) in flour right outside our flower bed. They have been munching on our marigolds. ,0,0,false,3,"College Dr, Ventura, CA, US",34.26788667,-119.24138667,10,,,false,,,,Didelphinae,"Large American Opossums, Mouse Opossums, and Allies",Mammalia,846215
47094219,2020/05/24 3:09 PM ACST,2020-05-24,2020-05-24 05:39:00 UTC,Adelaide,2318741,davidsando,2020-05-24 11:01:44 UTC,2020-05-25 13:16:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47094219,https://static.inaturalist.org/photos/74689981/medium.jpeg?1590317999,,"",footprint,2,0,false,,"Mount Charles SA 5267, Australia",-36.1325312183,140.0511074485,8,,open,false,,,Emu,Dromaius novaehollandiae,Emu,Aves,20504
47380106,2020-05-26 9:59:42 am AEST,2020-05-26,2020-05-25 23:59:42 UTC,Sydney,2209806,ladydawn,2020-05-26 09:08:09 UTC,2020-05-26 09:08:28 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/47380106,https://static.inaturalist.org/photos/75146657/medium.jpeg?1590484096,,"",Footprints,0,0,false,2,"Cranbourne VIC 3977, Australia",-38.1277299768,145.2724826708,33,,open,false,gps,gps,Swamp Wallaby,Wallabia bicolor,Swamp Wallaby,Mammalia,42973
47521964,2020-05-27 11:55:20 AM EDT,2020-05-27,2020-05-27 15:55:20 UTC,Eastern Time (US & Canada),3020456,chipmunkhuggers,2020-05-27 16:07:57 UTC,2020-05-27 16:08:06 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/47521964,https://static.inaturalist.org/photos/75373916/medium.jpeg?1590595682,,"",Footprints from small animal in the line we put around our house,0,0,false,2,"Medford, MA, USA",42.44061493,-71.0964057,9,,open,false,,,Eastern Chipmunk,Tamias striatus,Eastern Chipmunk,Mammalia,46217
47921965,2020-05-30 5:18:07 PM EDT,2020-05-30,2020-05-30 21:18:07 UTC,Eastern Time (US & Canada),3086407,fawnstubblefield,2020-05-31 00:26:37 UTC,2020-05-31 00:26:44 UTC,casual,,https://www.inaturalist.org/observations/47921965,https://static.inaturalist.org/photos/76017659/medium.jpeg?1590884800,,"",footprints,0,0,false,2,,,,,,,false,,,Deer,Cervidae,Deer,Mammalia,42158
48068141,2020/05/31 1:36 PM PDT,2020-05-31,2020-05-31 20:36:00 UTC,Pacific Time (US & Canada),42119,rambryum,2020-06-01 00:48:21 UTC,2020-06-01 00:48:21 UTC,needs_id,CC0,https://www.inaturalist.org/observations/48068141,https://static.inaturalist.org/photos/76248075/medium.jpeg?1590971741,,"",Footprint,0,0,false,,"Comox Valley, BC, Canada",49.5155712604,-125.0038526219,491,,open,false,,,Cervus canadensis roosevelti,Cervus canadensis roosevelti,Roosevelt Elk,Mammalia,566550
48095181,2018-12-05,2018-12-05,,Paris,3092755,leonardoliviero,2020-06-01 07:44:05 UTC,2020-06-20 01:28:33 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/48095181,https://www.inaturalist.org/assets/copyright-infringement-medium.png,,"",It was crazy to see a bear footprint in the Bialowiza forest ,1,0,false,2,"Hajnówka, PL-PD, PL",52.8790951332,23.687710174,11641,,obscured,true,gps,gps,Brown Bear,Ursus arctos,Brown Bear,Mammalia,41641
48204880,2020/04/28 10:31 AM AEST,2020-04-28,2020-04-28 00:31:00 UTC,Sydney,2322176,val_la_may,2020-06-02 05:12:26 UTC,2020-06-02 23:20:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/48204880,https://static.inaturalist.org/photos/76476087/medium.jpeg?1591074503,,"","As I was walking N along the firebreak track, a group of about 20 E. Grey Kangaroos came stampeding up the track toward me. Luckily they veered off into the bush just before they got to me. I only managed to photograph the last 2 in the group. There were several large adults & others of all sizes down to small juveniles.

The footprint was photographed 3 min. after the 'roos passed by.",2,0,false,,Seymour Bushland Park SE corner,-37.0494990646,145.1822534658,15,,open,false,,,Eastern Grey Kangaroo,Macropus giganteus,Eastern Grey Kangaroo,Mammalia,42888
48277303,Sun May 31 2020 11:23:49 GMT-0700 (PDT),2020-05-31,2020-05-31 18:23:49 UTC,Pacific Time (US & Canada),159956,monobasin,2020-06-02 21:45:59 UTC,2020-06-02 21:50:39 UTC,needs_id,,https://www.inaturalist.org/observations/48277303,https://static.inaturalist.org/photos/76593661/medium.jpg?1591134634,,"","Dust bath, dust bath on game trail, scar and footprints ",0,0,false,3,"Mono County, US-CA, US",38.1985366667,-118.8616466667,,,,false,,,,Lepus,Hares and Jackrabbits,Mammalia,43117
48365013,2020/06/02 8:51 PM -0300,2020-06-02,2020-06-02 23:51:00 UTC,Brasilia,1490706,alexisgodin,2020-06-03 19:14:45 UTC,2020-06-25 14:42:25 UTC,needs_id,,https://www.inaturalist.org/observations/48365013,https://static.inaturalist.org/photos/76736948/medium.jpeg?1591211539,,"",Is this just a human's footprint?,0,0,false,,"Tide Head, NB, Canada",47.9835666667,-66.7820283333,,,,false,,,,Mammalia,Mammals,Mammalia,40151
48365014,2020/06/02 8:38 PM -0300,2020-06-02,2020-06-02 23:38:00 UTC,Brasilia,1490706,alexisgodin,2020-06-03 19:14:46 UTC,2020-06-25 14:41:36 UTC,needs_id,,https://www.inaturalist.org/observations/48365014,https://static.inaturalist.org/photos/76737159/medium.jpeg?1591211611,,"",Footprints,0,0,false,,"Tide Head, NB, Canada",47.9845800486,-66.7829734617,86,,,false,,,,Mammalia,Mammals,Mammalia,40151
48488251,Thu Jun 04 2020 18:23:15 GMT-0500 (CDT),2020-06-04,2020-06-04 18:23:15 UTC,UTC,1831578,sarahm2019,2020-06-04 23:29:08 UTC,2020-06-06 12:41:24 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/48488251,https://static.inaturalist.org/photos/76940951/medium.jpg?1591313400,,"",rabbit footprints?,0,0,false,3,"Cardinal Dr, Flower Mound, TX, US",33.0215583092,-97.1363984755,24,,open,false,,,Eastern Cottontail,Sylvilagus floridanus,Eastern Cottontail,Mammalia,43111
